user_id,first_name,last_name,age,city,reg_date,plan,churn_date,cant_mensajes,cant_llamadas,cant_minutos_llamada,grupo_uso,grupo_edad
13165,Sofia,Ramirez,54.0,CDMX,2024-05-16 15:14:59.324831216,Premium,,3.0,5.0,37.92,Uso medio,Adulto
13166,Carlos,Lopez,60.0,,2024-05-16 21:49:17.239309824,Premium,,5.0,6.0,42.39,Uso medio,Adulto Mayor
13167,Luis,Ramirez,48.0,,2024-05-17 04:23:35.153788448,Basico,,5.0,4.0,20.5,Uso medio,Adulto
13168,Carlos,Gomez,38.0,GDL,2024-05-17 10:57:53.068267072,Premium,,5.0,5.0,11.23,Uso medio,Adulto
13169,Carlos,Garcia,43.0,CDMX,2024-05-17 17:32:10.982745696,Basico,,5.0,6.0,36.36,Uso medio,Adulto
13170,Ana,Garcia,58.0,,2024-05-18 00:06:28.897224304,Basico,,3.0,4.0,32.21,Bajo uso,Adulto
13171,Carlos,Ramirez,75.0,Bogotá,2024-05-18 06:40:46.811702928,Premium,,5.0,5.0,19.549999999999997,Uso medio,Adulto Mayor
13172,Mateo,Ramirez,52.0,MTY,2024-05-18 13:15:04.726181552,Basico,,6.0,7.0,29.1,Uso medio,Adulto
13173,Mateo,Lopez,55.0,Bogotá,2024-05-18 19:49:22.640660176,Basico,,10.0,6.0,19.73,Alto uso,Adulto
13174,Ana,Torres,41.0,Cali,2024-05-19 02:23:40.555138784,Premium,,2.0,6.0,43.45,Uso medio,Adulto
13175,Mariana,Torres,28.0,CDMX,2024-05-19 08:57:58.469617408,Premium,,6.0,2.0,6.619999999999999,Uso medio,Joven
13176,Luis,Lopez,58.0,Cali,2024-05-19 15:32:16.384096032,Basico,"1,7172E+18",4.0,6.0,17.41,Uso medio,Adulto
13177,Luis,Torres,46.0,Medellín,2024-05-19 22:06:34.298574640,Basico,,3.0,3.0,15.8,Bajo uso,Adulto
13178,Carlos,Gomez,64.0,Bogotá,2024-05-20 04:40:52.213053264,Basico,,8.0,6.0,4.73,Uso medio,Adulto Mayor
13179,Carlos,Torres,72.0,unknown,2024-05-20 11:15:10.127531888,Basico,,7.0,9.0,58.26,Uso medio,Adulto Mayor
13180,Mariana,Lopez,77.0,CDMX,2024-05-20 17:49:28.042010512,Premium,,4.0,8.0,40.08,Uso medio,Adulto Mayor
13181,Carlos,Torres,20.0,Bogotá,2024-05-21 00:23:45.956489120,Basico,"1,73007E+18",6.0,5.0,37.059999999999995,Uso medio,Joven
13182,Luis,Garcia,18.0,Bogotá,2024-05-21 06:58:03.870967744,Basico,,0.0,4.0,31.12,Bajo uso,Joven
13183,Sofia,Ramirez,69.0,Bogotá,2024-05-21 13:32:21.785446368,Basico,,6.0,5.0,53.010000000000005,Uso medio,Adulto Mayor
13184,Mateo,Gomez,78.0,GDL,2024-05-21 20:06:39.699924992,Premium,,8.0,11.0,65.0,Alto uso,Adulto Mayor
13185,Sofia,Garcia,71.0,MTY,2024-05-22 02:40:57.614403600,Basico,,3.0,3.0,14.55,Bajo uso,Adulto Mayor
13186,Sofia,Garcia,36.0,CDMX,2024-05-22 09:15:15.528882224,Basico,"1,72299E+18",9.0,3.0,36.03,Uso medio,Adulto
13187,Luis,Lopez,63.0,GDL,2024-05-22 15:49:33.443360848,Basico,"1,72981E+18",3.0,5.0,65.0,Uso medio,Adulto Mayor
13188,Sofia,Ramirez,66.0,GDL,2024-05-22 22:23:51.357839472,Basico,,7.0,6.0,51.87,Uso medio,Adulto Mayor
13189,Mariana,Ramirez,39.0,Medellín,2024-05-23 04:58:09.272318080,Basico,,8.0,1.0,11.88,Uso medio,Adulto
13190,Ana,Gomez,31.0,CDMX,2024-05-23 11:32:27.186796704,Basico,"1,72126E+18",6.0,6.0,12.12,Uso medio,Adulto
13191,Carlos,Lopez,66.0,Medellín,2024-05-23 18:06:45.101275328,Premium,,4.0,6.0,25.009999999999998,Uso medio,Adulto Mayor
13192,Ana,Gomez,74.0,GDL,2024-05-24 00:41:03.015753936,Premium,,4.0,6.0,39.97,Uso medio,Adulto Mayor
13193,Mateo,Torres,76.0,CDMX,2024-05-24 07:15:20.930232560,Premium,,2.0,4.0,23.19,Bajo uso,Adulto Mayor
13194,Carlos,Garcia,31.0,MTY,2024-05-24 13:49:38.844711184,Basico,,8.0,5.0,14.23,Uso medio,Adulto
13195,Sofia,Gomez,61.0,GDL,2024-05-24 20:23:56.759189808,Basico,,5.0,2.0,6.84,Uso medio,Adulto Mayor
13196,Mateo,Garcia,33.0,Bogotá,2024-05-25 02:58:14.673668416,Basico,,3.0,6.0,14.38,Uso medio,Adulto
13197,Carlos,Lopez,50.0,MTY,2024-05-25 09:32:32.588147040,Basico,,3.0,5.0,37.47,Uso medio,Adulto
13198,Mariana,Torres,30.0,,2024-05-25 16:06:50.502625664,Basico,,4.0,6.0,11.34,Uso medio,Adulto
13199,Mariana,Lopez,55.0,,2024-05-25 22:41:08.417104288,Premium,"1,7337E+18",1.0,6.0,18.37,Uso medio,Adulto
13200,Mariana,Torres,66.0,Bogotá,2024-05-26 05:15:26.331582896,Basico,,4.0,5.0,14.98,Uso medio,Adulto Mayor
13201,Mariana,Torres,29.0,Cali,2024-05-26 11:49:44.246061520,Basico,,9.0,5.0,8.49,Uso medio,Joven
13202,Sofia,Garcia,72.0,CDMX,2024-05-26 18:24:02.160540144,Basico,,5.0,4.0,19.84,Uso medio,Adulto Mayor
13203,Ana,Lopez,68.0,Bogotá,2024-05-27 00:58:20.075018752,Basico,,1.0,6.0,11.51,Uso medio,Adulto Mayor
13204,Carlos,Lopez,55.0,Medellín,2024-05-27 07:32:37.989497376,Premium,,6.0,4.0,24.13,Uso medio,Adulto
13205,Sofia,Gomez,56.0,GDL,2024-05-27 14:06:55.903976000,Basico,,5.0,4.0,17.09,Uso medio,Adulto
13206,Mariana,Lopez,50.0,CDMX,2024-05-27 20:41:13.818454624,Premium,,7.0,3.0,8.3,Uso medio,Adulto
13207,Ana,Gomez,50.0,CDMX,2024-05-28 03:15:31.732933232,Basico,,4.0,4.0,19.41,Bajo uso,Adulto
13208,Mateo,Ramirez,46.0,Bogotá,2024-05-28 09:49:49.647411856,Premium,,7.0,3.0,32.55,Uso medio,Adulto
13209,Mateo,Ramirez,22.0,Bogotá,2024-05-28 16:24:07.561890480,Basico,,5.0,4.0,15.54,Uso medio,Joven
13210,Mateo,Ramirez,23.0,MTY,2024-05-28 22:58:25.476369104,Premium,,8.0,1.0,4.97,Uso medio,Joven
13211,Mariana,Lopez,48.0,Bogotá,2024-05-29 05:32:43.390847712,Basico,,7.0,6.0,32.940000000000005,Uso medio,Adulto
13212,Mateo,Lopez,33.0,Bogotá,2024-05-29 12:07:01.305326336,Basico,,3.0,3.0,20.95,Bajo uso,Adulto
13213,Luis,Gomez,48.0,Cali,2024-05-29 18:41:19.219804960,Basico,,8.0,3.0,10.96,Uso medio,Adulto
13214,Carlos,Torres,42.0,CDMX,2024-05-30 01:15:37.134283568,Basico,,5.0,2.0,20.71,Uso medio,Adulto
13215,Carlos,Gomez,65.0,Cali,2024-05-30 07:49:55.048762192,Basico,,5.0,2.0,2.8600000000000003,Uso medio,Adulto Mayor
13216,Mariana,Ramirez,63.0,Medellín,2024-05-30 14:24:12.963240816,Basico,,9.0,3.0,3.99,Uso medio,Adulto Mayor
13217,Luis,Gomez,50.0,Medellín,2024-05-30 20:58:30.877719440,Basico,"1,72117E+18",6.0,5.0,31.12,Uso medio,Adulto
13218,Sofia,Torres,30.0,Medellín,2024-05-31 03:32:48.792198048,Basico,,4.0,6.0,31.939999999999998,Uso medio,Adulto
13219,Sofia,Lopez,69.0,Bogotá,2024-05-31 10:07:06.706676672,Premium,,5.0,4.0,4.6899999999999995,Uso medio,Adulto Mayor
13220,Mateo,Gomez,27.0,GDL,2024-05-31 16:41:24.621155296,Basico,,7.0,4.0,45.93000000000001,Uso medio,Joven
13221,Ana,Ramirez,41.0,Bogotá,2024-05-31 23:15:42.535633920,Basico,,5.0,5.0,24.169999999999998,Uso medio,Adulto
13222,Sofia,Ramirez,27.0,,2024-06-01 05:50:00.450112528,Premium,,7.0,6.0,50.97,Uso medio,Joven
13223,Ana,Lopez,58.0,Bogotá,2024-06-01 12:24:18.364591152,Premium,,8.0,3.0,21.17,Uso medio,Adulto
13224,Carlos,Gomez,48.0,CDMX,2024-06-01 18:58:36.279069776,Premium,,4.0,3.0,10.7,Bajo uso,Adulto
13225,Ana,Torres,30.0,CDMX,2024-06-02 01:32:54.193548384,Premium,,7.0,3.0,13.93,Uso medio,Adulto
13226,Carlos,Lopez,20.0,,2024-06-02 08:07:12.108027008,Basico,,6.0,2.0,2.42,Uso medio,Joven
13227,Luis,Gomez,76.0,CDMX,2024-06-02 14:41:30.022505632,Premium,,5.0,4.0,38.57,Uso medio,Adulto Mayor
13228,Luis,Garcia,67.0,CDMX,2024-06-02 21:15:47.936984256,Basico,,3.0,3.0,8.78,Bajo uso,Adulto Mayor
13229,Mariana,Ramirez,69.0,MTY,2024-06-03 03:50:05.851462864,Basico,,5.0,5.0,15.39,Uso medio,Adulto Mayor
13230,Mariana,Torres,51.0,,2024-06-03 10:24:23.765941488,Premium,,5.0,4.0,39.2,Uso medio,Adulto
13231,Mateo,Torres,66.0,MTY,2024-06-03 16:58:41.680420112,Basico,,6.0,4.0,14.53,Uso medio,Adulto Mayor
13232,Sofia,Torres,45.0,Bogotá,2024-06-03 23:32:59.594898736,Basico,,7.0,8.0,53.59,Uso medio,Adulto
13233,Mateo,Ramirez,36.0,Medellín,2024-06-04 06:07:17.509377344,Basico,,5.0,5.0,54.35,Uso medio,Adulto
13234,Carlos,Gomez,40.0,CDMX,2024-06-04 12:41:35.423855968,Basico,,9.0,2.0,4.5600000000000005,Uso medio,Adulto
13235,Mateo,Lopez,62.0,,2024-06-04 19:15:53.338334592,Basico,,8.0,5.0,26.700000000000003,Uso medio,Adulto Mayor
13236,Ana,Gomez,49.0,Bogotá,2024-06-05 01:50:11.252813200,Basico,,5.0,5.0,28.649999999999995,Uso medio,Adulto
13237,Carlos,Lopez,30.0,Bogotá,2024-06-05 08:24:29.167291824,Basico,,5.0,7.0,58.7,Uso medio,Adulto
13238,Mariana,Torres,50.0,unknown,2024-06-05 14:58:47.081770448,Basico,,7.0,6.0,27.909999999999997,Uso medio,Adulto
13239,Luis,Gomez,51.0,,2024-06-05 21:33:04.996249072,Basico,,10.0,3.0,21.57,Alto uso,Adulto
13240,Mariana,Torres,50.0,Bogotá,2024-06-06 04:07:22.910727680,Basico,,5.0,2.0,13.370000000000001,Uso medio,Adulto
13241,Sofia,Garcia,73.0,CDMX,2024-06-06 10:41:40.825206304,Premium,,2.0,1.0,7.28,Bajo uso,Adulto Mayor
13242,Carlos,Torres,22.0,Cali,2024-06-06 17:15:58.739684928,Basico,,5.0,10.0,65.0,Alto uso,Joven
13243,Carlos,Torres,73.0,Bogotá,2024-06-06 23:50:16.654163552,Premium,,8.0,6.0,34.92,Uso medio,Adulto Mayor
13244,Ana,Lopez,20.0,,2024-06-07 06:24:34.568642160,Basico,,4.0,2.0,8.34,Bajo uso,Joven
13245,Sofia,Garcia,78.0,,2024-06-07 12:58:52.483120784,Basico,"1,73292E+18",7.0,2.0,7.2,Uso medio,Adulto Mayor
13246,Luis,Torres,77.0,CDMX,2024-06-07 19:33:10.397599408,Basico,"1,71996E+18",5.0,3.0,7.34,Uso medio,Adulto Mayor
13247,Carlos,Torres,24.0,,2024-06-08 02:07:28.312078016,Basico,,7.0,7.0,50.24999999999999,Uso medio,Joven
13248,Carlos,Garcia,41.0,MTY,2024-06-08 08:41:46.226556640,Basico,,7.0,3.0,18.29,Uso medio,Adulto
13249,Ana,Garcia,47.0,Medellín,2024-06-08 15:16:04.141035264,Basico,,5.0,5.0,59.96999999999999,Uso medio,Adulto
13250,Mateo,Gomez,39.0,CDMX,2024-06-08 21:50:22.055513888,Basico,,3.0,7.0,47.04,Uso medio,Adulto
13251,Luis,Lopez,62.0,,2024-06-09 04:24:39.969992496,Basico,,2.0,7.0,20.94,Uso medio,Adulto Mayor
13252,Mariana,Garcia,78.0,Medellín,2024-06-09 10:58:57.884471120,Basico,,3.0,8.0,47.77000000000001,Uso medio,Adulto Mayor
13253,Sofia,Garcia,40.0,Medellín,2024-06-09 17:33:15.798949744,Premium,,3.0,3.0,19.32,Bajo uso,Adulto
13254,Carlos,Ramirez,47.0,,2024-06-10 00:07:33.713428368,Basico,,3.0,8.0,48.18000000000001,Uso medio,Adulto
13255,Carlos,Garcia,77.0,Bogotá,2024-06-10 06:41:51.627906976,Premium,,12.0,10.0,46.160000000000004,Alto uso,Adulto Mayor
13256,Mariana,Lopez,35.0,Bogotá,2024-06-10 13:16:09.542385600,Premium,,5.0,5.0,24.61,Uso medio,Adulto
13257,Luis,Torres,49.0,unknown,2024-06-10 19:50:27.456864224,Basico,,10.0,4.0,26.78,Alto uso,Adulto
13258,Mateo,Torres,73.0,Medellín,2024-06-11 02:24:45.371342848,Premium,,7.0,3.0,19.43,Uso medio,Adulto Mayor
13259,Carlos,Torres,70.0,,2024-06-11 08:59:03.285821456,Premium,,3.0,3.0,21.25,Bajo uso,Adulto Mayor
13260,Luis,Torres,24.0,,2024-06-11 15:33:21.200300080,Basico,,11.0,4.0,15.71,Alto uso,Joven
13261,Mariana,Ramirez,50.0,MTY,2024-06-11 22:07:39.114778704,Premium,,7.0,4.0,35.2,Uso medio,Adulto
13262,Ana,Garcia,22.0,Bogotá,2024-06-12 04:41:57.029257312,Premium,,8.0,4.0,14.26,Uso medio,Joven
13263,Mateo,Torres,66.0,GDL,2024-06-12 11:16:14.943735936,Basico,,2.0,2.0,19.85,Bajo uso,Adulto Mayor
13264,Sofia,Gomez,45.0,Medellín,2024-06-12 17:50:32.858214560,Basico,,3.0,1.0,11.41,Bajo uso,Adulto
13265,Carlos,Torres,78.0,MTY,2024-06-13 00:24:50.772693184,Premium,,5.0,6.0,65.0,Uso medio,Adulto Mayor
13266,Luis,Garcia,25.0,Cali,2024-06-13 06:59:08.687171792,Premium,,7.0,4.0,15.700000000000001,Uso medio,Joven
13267,Ana,Torres,32.0,CDMX,2024-06-13 13:33:26.601650416,Basico,,7.0,1.0,0.3,Uso medio,Adulto
13268,Sofia,Ramirez,69.0,CDMX,2024-06-13 20:07:44.516129040,Basico,,9.0,4.0,27.52,Uso medio,Adulto Mayor
13269,Luis,Lopez,21.0,GDL,2024-06-14 02:42:02.430607664,Premium,,4.0,3.0,10.71,Bajo uso,Joven
13270,Luis,Lopez,51.0,CDMX,2024-06-14 09:16:20.345086272,Basico,"1,72515E+18",6.0,6.0,15.629999999999999,Uso medio,Adulto
13271,Sofia,Garcia,22.0,Medellín,2024-06-14 15:50:38.259564896,Premium,,5.0,6.0,42.73,Uso medio,Joven
13272,Ana,Lopez,50.0,CDMX,2024-06-14 22:24:56.174043520,Basico,,5.0,5.0,24.660000000000004,Uso medio,Adulto
13273,Mariana,Lopez,74.0,CDMX,2024-06-15 04:59:14.088522128,Basico,,8.0,6.0,27.819999999999997,Uso medio,Adulto Mayor
13274,Ana,Gomez,22.0,CDMX,2024-06-15 11:33:32.003000752,Basico,,9.0,4.0,30.380000000000003,Uso medio,Joven
13275,Mateo,Garcia,55.0,Cali,2024-06-15 18:07:49.917479376,Basico,,4.0,11.0,62.11000000000001,Alto uso,Adulto
13276,Carlos,Garcia,51.0,Cali,2024-06-16 00:42:07.831958000,Basico,,9.0,5.0,39.64,Uso medio,Adulto
13277,Sofia,Lopez,75.0,CDMX,2024-06-16 07:16:25.746436608,Basico,,3.0,3.0,23.029999999999998,Bajo uso,Adulto Mayor
13278,Mariana,Lopez,43.0,Medellín,2024-06-16 13:50:43.660915232,Basico,,7.0,3.0,7.800000000000001,Uso medio,Adulto
13279,Sofia,Lopez,18.0,Bogotá,2024-06-16 20:25:01.575393856,Basico,,4.0,1.0,0.43,Bajo uso,Joven
13280,Sofia,Ramirez,21.0,GDL,2024-06-17 02:59:19.489872480,Premium,,4.0,9.0,34.11,Uso medio,Joven
13281,Ana,Torres,56.0,Medellín,2024-06-17 09:33:37.404351088,Basico,,6.0,2.0,2.01,Uso medio,Adulto
13282,Carlos,Ramirez,71.0,CDMX,2024-06-17 16:07:55.318829712,Basico,,5.0,2.0,2.8,Uso medio,Adulto Mayor
13283,Mateo,Garcia,43.0,Cali,2024-06-17 22:42:13.233308336,Basico,,7.0,3.0,13.080000000000002,Uso medio,Adulto
13284,Luis,Gomez,50.0,CDMX,2024-06-18 05:16:31.147786944,Basico,"1,71945E+18",6.0,6.0,29.169999999999998,Uso medio,Adulto
13285,Luis,Torres,50.0,,2024-06-18 11:50:49.062265568,Premium,"1,72852E+18",7.0,6.0,31.169999999999998,Uso medio,Adulto
13286,Sofia,Gomez,25.0,CDMX,2024-06-18 18:25:06.976744192,Premium,,5.0,6.0,32.23,Uso medio,Joven
13287,Carlos,Garcia,37.0,Bogotá,2024-06-19 00:59:24.891222816,Basico,"1,72126E+18",3.0,3.0,4.9799999999999995,Bajo uso,Adulto
13288,Mariana,Garcia,33.0,,2024-06-19 07:33:42.805701424,Premium,,3.0,6.0,6.53,Uso medio,Adulto
13289,Ana,Gomez,38.0,CDMX,2024-06-19 14:08:00.720180048,Basico,,9.0,9.0,53.85,Uso medio,Adulto
13290,Carlos,Gomez,62.0,Bogotá,2024-06-19 20:42:18.634658672,Basico,,9.0,2.0,7.1899999999999995,Uso medio,Adulto Mayor
13291,Carlos,Gomez,72.0,MTY,2024-06-20 03:16:36.549137296,Basico,,5.0,5.0,21.240000000000002,Uso medio,Adulto Mayor
13292,Ana,Garcia,73.0,Bogotá,2024-06-20 09:50:54.463615904,Premium,,2.0,1.0,17.49,Bajo uso,Adulto Mayor
13293,Sofia,Lopez,47.0,GDL,2024-06-20 16:25:12.378094528,Basico,,6.0,7.0,48.60000000000001,Uso medio,Adulto
13294,Carlos,Gomez,43.0,CDMX,2024-06-20 22:59:30.292573152,Premium,,4.0,2.0,9.09,Bajo uso,Adulto
13295,Luis,Torres,40.0,Medellín,2024-06-21 05:33:48.207051760,Basico,,6.0,2.0,4.57,Uso medio,Adulto
13296,Ana,Garcia,35.0,Bogotá,2024-06-21 12:08:06.121530384,Basico,"1,71893E+18",7.0,3.0,21.21,Uso medio,Adulto
13297,Mariana,Ramirez,79.0,Medellín,2024-06-21 18:42:24.036009008,Premium,,7.0,8.0,65.0,Uso medio,Adulto Mayor
13298,Mateo,Ramirez,48.0,GDL,2024-06-22 01:16:41.950487632,Basico,,10.0,2.0,65.0,Alto uso,Adulto
13299,Sofia,Torres,69.0,MTY,2024-05-10 00:00:00.000000000,Premium,,3.0,1.0,4.81,Bajo uso,Adulto Mayor
13300,Ana,Lopez,59.0,Bogotá,2024-06-22 14:25:17.779444864,Premium,,7.0,3.0,9.1,Uso medio,Adulto
13301,Mateo,Gomez,29.0,Bogotá,2024-06-22 20:59:35.693923488,Premium,,12.0,5.0,24.220000000000002,Alto uso,Joven
13302,Mateo,Garcia,18.0,MTY,2024-06-23 03:33:53.608402112,Basico,,4.0,6.0,48.42000000000001,Uso medio,Joven
13303,Mariana,Gomez,59.0,GDL,2024-06-23 10:08:11.522880720,Basico,,5.0,5.0,25.520000000000003,Uso medio,Adulto
13304,Carlos,Garcia,26.0,GDL,2024-06-23 16:42:29.437359344,Premium,,6.0,6.0,19.17,Uso medio,Joven
13305,Mariana,Ramirez,20.0,CDMX,2024-06-23 23:16:47.351837968,Basico,,8.0,7.0,24.61,Uso medio,Joven
13306,Carlos,Gomez,77.0,MTY,2024-06-24 05:51:05.266316576,Basico,,4.0,9.0,44.940000000000005,Uso medio,Adulto Mayor
13307,Carlos,Torres,68.0,GDL,2024-06-24 12:25:23.180795200,Basico,,4.0,7.0,31.229999999999997,Uso medio,Adulto Mayor
13308,Ana,Lopez,43.0,Medellín,2024-06-24 18:59:41.095273824,Basico,,5.0,3.0,11.0,Uso medio,Adulto
13309,Ana,Torres,26.0,Bogotá,2024-06-25 01:33:59.009752448,Basico,,5.0,5.0,15.120000000000001,Uso medio,Joven
13310,Sofia,Lopez,59.0,MTY,2024-06-25 08:08:16.924231056,Basico,,5.0,4.0,14.49,Uso medio,Adulto
13311,Carlos,Gomez,68.0,MTY,2024-06-25 14:42:34.838709680,Basico,,5.0,5.0,36.34,Uso medio,Adulto Mayor
13312,Mateo,Gomez,33.0,GDL,2024-06-25 21:16:52.753188304,Basico,,4.0,8.0,36.64,Uso medio,Adulto
13313,Luis,Lopez,41.0,Bogotá,2024-06-26 03:51:10.667666928,Basico,"1,72705E+18",2.0,6.0,48.519999999999996,Uso medio,Adulto
13314,Sofia,Ramirez,67.0,,2024-06-26 10:25:28.582145536,Premium,,3.0,6.0,17.38,Uso medio,Adulto Mayor
13315,Ana,Garcia,31.0,Medellín,2024-06-26 16:59:46.496624160,Premium,,6.0,5.0,31.729999999999997,Uso medio,Adulto
13316,Mariana,Torres,78.0,Medellín,2024-06-26 23:34:04.411102784,Basico,,6.0,2.0,5.82,Uso medio,Adulto Mayor
13317,Sofia,Torres,20.0,Cali,2024-06-27 06:08:22.325581392,Basico,,5.0,8.0,24.87,Uso medio,Joven
13318,Sofia,Torres,51.0,MTY,2024-06-27 12:42:40.240060016,Basico,,8.0,5.0,23.13,Uso medio,Adulto
13319,Sofia,Gomez,50.0,CDMX,2024-06-27 19:16:58.154538640,Basico,,7.0,3.0,5.16,Uso medio,Adulto
13320,Sofia,Torres,67.0,Medellín,2024-06-28 01:51:16.069017264,Premium,,4.0,8.0,40.14,Uso medio,Adulto Mayor
13321,Luis,Garcia,41.0,GDL,2024-06-28 08:25:33.983495872,Premium,,2.0,2.0,2.59,Bajo uso,Adulto
13322,Mariana,Garcia,26.0,Bogotá,2024-06-28 14:59:51.897974496,Premium,,3.0,5.0,56.85,Uso medio,Joven
13323,Mariana,Lopez,30.0,Medellín,2024-06-28 21:34:09.812453120,Basico,,1.0,3.0,16.310000000000002,Bajo uso,Adulto
13324,Mariana,Gomez,19.0,Cali,2024-06-29 04:08:27.726931744,Basico,,6.0,7.0,60.66000000000001,Uso medio,Joven
13325,Carlos,Garcia,24.0,MTY,2024-06-29 10:42:45.641410352,Basico,,4.0,7.0,65.0,Uso medio,Joven
13326,Mateo,Ramirez,65.0,Bogotá,2024-06-29 17:17:03.555888976,Basico,,2.0,8.0,31.18,Uso medio,Adulto Mayor
13327,Mariana,Gomez,47.0,Medellín,2024-06-29 23:51:21.470367600,Basico,,4.0,2.0,5.35,Bajo uso,Adulto
13328,Sofia,Gomez,38.0,Cali,2024-06-30 06:25:39.384846208,Basico,"1,72947E+18",6.0,6.0,35.03,Uso medio,Adulto
13329,Sofia,Garcia,36.0,Cali,2024-06-30 12:59:57.299324832,Basico,,1.0,6.0,35.64,Uso medio,Adulto
13330,Mariana,Ramirez,42.0,,2024-06-30 19:34:15.213803456,Basico,,10.0,4.0,18.130000000000003,Alto uso,Adulto
13331,Mariana,Lopez,64.0,CDMX,2024-07-01 02:08:33.128282080,Basico,,4.0,4.0,17.799999999999997,Bajo uso,Adulto Mayor
13332,Sofia,Garcia,39.0,Bogotá,2024-07-01 08:42:51.042760688,Basico,"1,72912E+18",5.0,6.0,15.560000000000002,Uso medio,Adulto
13333,Carlos,Ramirez,28.0,GDL,2024-07-01 15:17:08.957239312,Premium,,11.0,4.0,10.940000000000001,Alto uso,Joven
13334,Ana,Gomez,50.0,CDMX,2024-07-01 21:51:26.871717936,Basico,"1,71988E+18",11.0,3.0,7.6899999999999995,Alto uso,Adulto
13335,Ana,Ramirez,49.0,,2024-07-02 04:25:44.786196560,Basico,,4.0,3.0,8.940000000000001,Bajo uso,Adulto
13336,Mariana,Gomez,38.0,,2024-07-02 11:00:02.700675168,Basico,,6.0,4.0,14.98,Uso medio,Adulto
13337,Luis,Garcia,56.0,GDL,2024-07-02 17:34:20.615153792,Premium,,5.0,1.0,1.94,Uso medio,Adulto
13338,Mariana,Garcia,37.0,CDMX,2024-07-03 00:08:38.529632416,Basico,,3.0,6.0,11.48,Uso medio,Adulto
13339,Mariana,Torres,25.0,GDL,2024-07-03 06:42:56.444111040,Premium,,4.0,2.0,19.279999999999998,Bajo uso,Joven
13340,Ana,Torres,59.0,Cali,2024-07-03 13:17:14.358589648,Basico,,6.0,8.0,65.0,Uso medio,Adulto
13341,Sofia,Torres,54.0,GDL,2024-07-03 19:51:32.273068272,Premium,,5.0,3.0,15.690000000000001,Uso medio,Adulto
13342,Mariana,Garcia,26.0,CDMX,2024-07-04 02:25:50.187546896,Basico,,4.0,4.0,31.99,Bajo uso,Joven
13343,Sofia,Lopez,42.0,CDMX,2024-07-04 09:00:08.102025504,Basico,,5.0,4.0,21.7,Uso medio,Adulto
13344,Sofia,Garcia,42.0,Bogotá,2024-07-04 15:34:26.016504128,Basico,,6.0,3.0,19.65,Uso medio,Adulto
13345,Luis,Ramirez,50.0,,2024-07-04 22:08:43.930982752,Basico,,12.0,9.0,46.989999999999995,Alto uso,Adulto
13346,Sofia,Garcia,19.0,GDL,2024-07-05 04:43:01.845461376,Premium,,9.0,3.0,23.169999999999998,Uso medio,Joven
13347,Ana,Garcia,36.0,Bogotá,2024-07-05 11:17:19.759939984,Basico,"1,72722E+18",3.0,2.0,6.22,Bajo uso,Adulto
13348,Carlos,Gomez,63.0,CDMX,2024-07-05 17:51:37.674418608,Basico,,6.0,3.0,2.7399999999999998,Uso medio,Adulto Mayor
13349,Carlos,Gomez,37.0,Bogotá,2024-07-06 00:25:55.588897232,Premium,,4.0,3.0,9.81,Bajo uso,Adulto
13350,Mateo,Gomez,59.0,Medellín,2024-07-06 07:00:13.503375856,Basico,,4.0,7.0,65.0,Uso medio,Adulto
13351,Mariana,Garcia,58.0,GDL,2024-07-06 13:34:31.417854464,Premium,,4.0,2.0,15.169999999999998,Bajo uso,Adulto
13352,Ana,Lopez,59.0,GDL,2024-07-06 20:08:49.332333088,Basico,,8.0,3.0,25.63,Uso medio,Adulto
13353,Sofia,Ramirez,46.0,Cali,2024-07-07 02:43:07.246811712,Premium,,6.0,2.0,1.25,Uso medio,Adulto
13354,Carlos,Ramirez,23.0,CDMX,2024-07-07 09:17:25.161290320,Basico,,9.0,7.0,26.830000000000002,Uso medio,Joven
13355,Ana,Lopez,34.0,Medellín,2024-07-07 15:51:43.075768944,Basico,,7.0,2.0,2.5,Uso medio,Adulto
13356,Carlos,Lopez,77.0,MTY,2024-07-07 22:26:00.990247568,Basico,,9.0,6.0,30.32,Uso medio,Adulto Mayor
13357,Sofia,Ramirez,42.0,GDL,2024-07-08 05:00:18.904726192,Basico,,5.0,4.0,5.05,Uso medio,Adulto
13358,Carlos,Torres,55.0,Medellín,2024-07-08 11:34:36.819204800,Basico,,6.0,6.0,36.79,Uso medio,Adulto
13359,Mariana,Gomez,21.0,Cali,2024-07-08 18:08:54.733683424,Basico,,6.0,5.0,14.62,Uso medio,Joven
13360,Mariana,Gomez,47.0,Bogotá,2024-07-09 00:43:12.648162048,Premium,"1,72619E+18",8.0,6.0,16.139999999999997,Uso medio,Adulto
13361,Mateo,Ramirez,37.0,CDMX,2024-07-09 07:17:30.562640672,Premium,,4.0,5.0,41.46,Uso medio,Adulto
13362,Mateo,Lopez,20.0,Bogotá,2024-07-09 13:51:48.477119280,Premium,,4.0,4.0,24.58,Bajo uso,Joven
13363,Carlos,Torres,40.0,Bogotá,2024-07-09 20:26:06.391597904,Premium,,5.0,5.0,13.39,Uso medio,Adulto
13364,Ana,Ramirez,68.0,Bogotá,2024-07-10 03:00:24.306076528,Premium,,4.0,0.0,0.0,Bajo uso,Adulto Mayor
13365,Mariana,Gomez,35.0,Medellín,2024-07-10 09:34:42.220555136,Premium,,5.0,6.0,21.13,Uso medio,Adulto
